ZONE,FLR,UNIT,BLDG-UNIT,TYPE,LOCATION CODE,UNIT TYPE,UNIT AREA,"ACCOUNT
STATUS",FACING
MID,20,77,TOWER 1 20-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,20,79,TOWER 1 20-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,20,80,TOWER 1 20-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
MID,20,81,TOWER 1 20-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,20,82,TOWER 1 20-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,83,TOWER 1 20-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,84,TOWER 1 20-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,85,TOWER 1 20-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,86,TOWER 1 20-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,87,TOWER 1 20-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,88,TOWER 1 20-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,89,TOWER 1 20-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,90,TOWER 1 20-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,20,91,TOWER 1 20-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,20,92,TOWER 1 20-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,93,TOWER 1 20-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,94,TOWER 1 20-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,95,TOWER 1 20-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,96,TOWER 1 20-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,97,TOWER 1 20-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,98,TOWER 1 20-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,99,TOWER 1 20-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,20,100,TOWER 1 20-100,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
MID,20,101,TOWER 1 20-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
MID,20,103,TOWER 1 20-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
MID,20,104,TOWER 1 20-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,105,TOWER 1 20-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,20,106,TOWER 1 20-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,108,TOWER 1 20-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,109,TOWER 1 20-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,110,TOWER 1 20-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,111,TOWER 1 20-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,112,TOWER 1 20-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,113,TOWER 1 20-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,114,TOWER 1 20-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,116,TOWER 1 20-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,20,118,TOWER 1 20-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,119,TOWER 1 20-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,20,120,TOWER 1 20-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,122,TOWER 1 20-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,123,TOWER 1 20-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
MID,20,124,TOWER 1 20-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,20,125,TOWER 1 20-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
MID,21,2,TOWER 1 21-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
MID,21,3,TOWER 1 21-3,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,5,TOWER 1 21-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,6,TOWER 1 21-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,8,TOWER 1 21-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,21,9,TOWER 1 21-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,10,TOWER 1 21-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,21,12,TOWER 1 21-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,21,13,TOWER 1 21-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,14,TOWER 1 21-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,21,16,TOWER 1 21-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,17,TOWER 1 21-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,19,TOWER 1 21-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,20,TOWER 1 21-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,21,21,TOWER 1 21-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,22,TOWER 1 21-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,21,23,TOWER 1 21-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,24,TOWER 1 21-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,21,26,TOWER 1 21-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,21,27,TOWER 1 21-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,28,TOWER 1 21-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,29,TOWER 1 21-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,21,32,TOWER 1 21-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
MID,21,33,TOWER 1 21-33,RESIDENTIAL,1 BR,1BR,26.12,FRESH,
MID,21,35,TOWER 1 21-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
MID,21,36,TOWER 1 21-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,37,TOWER 1 21-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
MID,21,38,TOWER 1 21-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,39,TOWER 1 21-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,40,TOWER 1 21-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,41,TOWER 1 21-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,42,TOWER 1 21-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,43,TOWER 1 21-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,21,44,TOWER 1 21-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,21,45,TOWER 1 21-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,46,TOWER 1 21-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,47,TOWER 1 21-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,48,TOWER 1 21-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,49,TOWER 1 21-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,50,TOWER 1 21-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,51,TOWER 1 21-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,52,TOWER 1 21-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,53,TOWER 1 21-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,54,TOWER 1 21-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,55,TOWER 1 21-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,21,56,TOWER 1 21-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,57,TOWER 1 21-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,58,TOWER 1 21-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,21,59,TOWER 1 21-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
MID,21,60,TOWER 1 21-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
MID,21,61,TOWER 1 21-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
MID,21,62,TOWER 1 21-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
MID,21,63,TOWER 1 21-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,21,64,TOWER 1 21-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
MID,21,65,TOWER 1 21-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,21,66,TOWER 1 21-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,67,TOWER 1 21-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,21,68,TOWER 1 21-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,69,TOWER 1 21-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,21,70,TOWER 1 21-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,71,TOWER 1 21-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,72,TOWER 1 21-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,73,TOWER 1 21-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,74,TOWER 1 21-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,75,TOWER 1 21-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,21,76,TOWER 1 21-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,21,77,TOWER 1 21-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,21,78,TOWER 1 21-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
MID,21,79,TOWER 1 21-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,21,80,TOWER 1 21-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
MID,21,81,TOWER 1 21-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,21,82,TOWER 1 21-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,83,TOWER 1 21-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,84,TOWER 1 21-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,85,TOWER 1 21-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,86,TOWER 1 21-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,87,TOWER 1 21-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,88,TOWER 1 21-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,89,TOWER 1 21-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,90,TOWER 1 21-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,21,91,TOWER 1 21-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,21,92,TOWER 1 21-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,93,TOWER 1 21-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,94,TOWER 1 21-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,95,TOWER 1 21-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,96,TOWER 1 21-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,97,TOWER 1 21-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,98,TOWER 1 21-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,99,TOWER 1 21-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,21,100,TOWER 1 21-100,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
MID,21,101,TOWER 1 21-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
MID,21,102,TOWER 1 21-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,103,TOWER 1 21-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
MID,21,104,TOWER 1 21-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,105,TOWER 1 21-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,21,106,TOWER 1 21-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,107,TOWER 1 21-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,108,TOWER 1 21-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,109,TOWER 1 21-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,110,TOWER 1 21-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,112,TOWER 1 21-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,113,TOWER 1 21-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,114,TOWER 1 21-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,115,TOWER 1 21-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,116,TOWER 1 21-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,21,118,TOWER 1 21-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,119,TOWER 1 21-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,120,TOWER 1 21-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,121,TOWER 1 21-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
MID,21,122,TOWER 1 21-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,123,TOWER 1 21-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
MID,21,124,TOWER 1 21-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
MID,21,125,TOWER 1 21-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
MID,22,2,TOWER 1 22-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
MID,22,3,TOWER 1 22-3,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,4,TOWER 1 22-4,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,5,TOWER 1 22-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,6,TOWER 1 22-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,7,TOWER 1 22-7,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,8,TOWER 1 22-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,22,9,TOWER 1 22-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,10,TOWER 1 22-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,22,11,TOWER 1 22-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,12,TOWER 1 22-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,22,13,TOWER 1 22-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,14,TOWER 1 22-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,22,15,TOWER 1 22-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,16,TOWER 1 22-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,17,TOWER 1 22-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,18,TOWER 1 22-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,19,TOWER 1 22-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,20,TOWER 1 22-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,22,21,TOWER 1 22-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,22,TOWER 1 22-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,22,23,TOWER 1 22-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,24,TOWER 1 22-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
MID,22,25,TOWER 1 22-25,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,26,TOWER 1 22-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
MID,22,27,TOWER 1 22-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,28,TOWER 1 22-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,29,TOWER 1 22-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,30,TOWER 1 22-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
MID,22,31,TOWER 1 22-31,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
MID,22,32,TOWER 1 22-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
MID,22,35,TOWER 1 22-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
MID,22,36,TOWER 1 22-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,37,TOWER 1 22-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
MID,22,38,TOWER 1 22-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,39,TOWER 1 22-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,40,TOWER 1 22-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,41,TOWER 1 22-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,42,TOWER 1 22-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,43,TOWER 1 22-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,22,44,TOWER 1 22-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
MID,22,45,TOWER 1 22-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,46,TOWER 1 22-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,47,TOWER 1 22-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,48,TOWER 1 22-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,49,TOWER 1 22-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,50,TOWER 1 22-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,51,TOWER 1 22-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,52,TOWER 1 22-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,53,TOWER 1 22-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,54,TOWER 1 22-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,55,TOWER 1 22-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
MID,22,56,TOWER 1 22-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,57,TOWER 1 22-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,58,TOWER 1 22-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
MID,22,59,TOWER 1 22-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
MID,22,60,TOWER 1 22-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
MID,22,61,TOWER 1 22-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
MID,22,62,TOWER 1 22-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
MID,22,63,TOWER 1 22-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,22,64,TOWER 1 22-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
MID,22,65,TOWER 1 22-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,22,66,TOWER 1 22-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,67,TOWER 1 22-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,22,68,TOWER 1 22-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,69,TOWER 1 22-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,22,70,TOWER 1 22-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,71,TOWER 1 22-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,72,TOWER 1 22-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,73,TOWER 1 22-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,74,TOWER 1 22-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,75,TOWER 1 22-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,22,76,TOWER 1 22-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
MID,22,77,TOWER 1 22-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,22,78,TOWER 1 22-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
MID,22,79,TOWER 1 22-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
MID,22,80,TOWER 1 22-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
MID,22,81,TOWER 1 22-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
MID,22,82,TOWER 1 22-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,83,TOWER 1 22-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,84,TOWER 1 22-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,85,TOWER 1 22-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,86,TOWER 1 22-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,87,TOWER 1 22-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,88,TOWER 1 22-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
MID,22,89,TOWER 1 22-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
